source,buildingSlug,buildingName,unitNumber,status,closeDate,listingContractDate,closePrice,listPrice,originalListPrice,closePricePerSqft,listPricePerSqft,sqft,bedrooms,bathrooms,daysOnMarket,cumulativeDaysOnMarket,floorPlan,orientation,floorPlanSqft,floorPlanBeds,floorPlanBaths,floorPlanHasStudy,hoaFee,hoaFeeFrequency,yearBuilt,parkingFeatures,buyerFinancing,listAgentFullName,listOfficeName,buyerAgentFullName,buyerOfficeName,cpLp,cpOlp,previousListPrice,listingId,address,mlsArea
mls-csv-import,nokonah,Nokonah,602,Withdrawn,,2020-11-27,,2500,2500,,3.34,749,1,1,92,92,,,,,,,,,2001,"Assigned, Attached, Garage, Reserved",,Linda Picazo,Picazo Properties,,,,,,2534111,901 W 9th St  #602,DT
mls-csv-import,nokonah,Nokonah,315,Withdrawn,,2020-11-10,,2895,2895,,3.74,774,1,1,106,106,,,,,,,,,2001,"Assigned, Garage, Gated, Reserved, Secured",,Megan Gattis,Gottesman Residential R.E.,,,,,,5092204,901 W 9th St  #315,DT
mls-csv-import,nokonah,Nokonah,215,Withdrawn,,2020-10-06,,425000,450000,,549.1,774,1,1,148,148,,,,,,,557.28,Monthly,2001,"Assigned, Garage",,Jeff Clawson,AustinVestors,,,,,435000,8835283,901 W 9th St  #215,DT
historical-transactions,nokonah,Nokonah,315,Closed,2020-10-01,,450000,,,581,,774,1,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,nokonah,Nokonah,315,Closed,2020-10-01,2020-07-21,450000,450000,450000,581.4,581.4,774,1,1,22,22,,,,,,,558,Monthly,2001,"Assigned, Reserved",Seller Financing,Elizabeth Adams,Urbanspace,Megan Gattis,Gottesman Residential R.E.,1.0000,1.0000,,7510761,901 W 9th St  #315,DT
mls-csv-import,nokonah,Nokonah,607,Withdrawn,,2020-09-30,,1075000,1075000,,691.76,1554,2,2,17,15,,,,,,,1118,Monthly,2001,"Deeded, Garage, Gated, Reserved",,Linda Picazo,Picazo Properties,,,,,,5631990,901 W 9th St  #607,DT
mls-csv-import,nokonah,Nokonah,219,Closed,2020-07-15,2020-03-22,2600,2800,3000,2.37,2.55,1098,2,2,90,90,,,,,,,,,2001,Reserved,,Linda Picazo,Picazo Properties,Linda Picazo,Picazo Properties,0.9286,0.8667,3000,8473194,901 W 9th St  #219,DT
historical-transactions,nokonah,Nokonah,203,Closed,2020-03-03,,652000,,,550,,1185,2,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,nokonah,Nokonah,203,Closed,2020-03-03,2020-01-02,652000,660000,660000,550.21,556.96,1185,2,2,49,49,,,,,,,835,Monthly,2001,"Attached, Gated, Reserved",Cash,Laura Olesen,Realty Austin,Matthew Redden,Blairfield Realty LLC,0.9879,0.9879,,8527514,901 W 9th St  #203,DT
mls-csv-import,nokonah,Nokonah,602,Closed,2020-02-17,2019-11-06,2575,2800,2800,3.44,3.74,749,1,1,76,76,,,,,,,,,2001,"Assigned, Attached, Garage, Reserved",,Linda Picazo,Picazo Properties,Linda Picazo,Picazo Properties,0.9196,0.9196,,1938435,901 W 9th   #602,DT
historical-transactions,nokonah,Nokonah,201,Closed,2019-08-22,,1187500,,,565,,2100,2,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,nokonah,Nokonah,201,Closed,2019-08-22,2019-06-12,1187500,1260000,1260000,565.48,600,2100,2,2,14,14,,,,,,,1512,Monthly,2001,"Assigned, Attached, Gated, Reserved, Underground",Conventional,Linda Picazo,Picazo Properties,Linda Picazo,Picazo Properties,0.9425,0.9425,,4906452,901 W 9th St  #201,DT
mls-csv-import,nokonah,Nokonah,219,Withdrawn,,2019-06-29,,620000,625000,,564.66,1098,2,2,135,135,,,,,,,790,Monthly,2001,Reserved,,Linda Picazo,Picazo Properties,,,,,625000,4214486,901 W 9th St  #219,DT
mls-csv-import,nokonah,Nokonah,215,Closed,2019-06-26,2019-03-01,2095,2095,2200,2.71,2.71,774,1,1,110,131,,,,,,,,,2001,"Assigned, Garage",,Luke Valerio,AustinVestors,Linda Picazo,Picazo Properties,1.0000,0.9523,2200,5819049,901 W 9th St  #215,DT
historical-transactions,nokonah,Nokonah,1101,Closed,2019-06-03,,2795000,,,619,,4516,3,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,nokonah,Nokonah,1101,Closed,2019-06-03,2019-01-10,2795000,2795000,2995000,618.91,618.91,4516,3,3,42,253,,,,,,,3210,Monthly,2001,"Assigned, Reserved",Conventional,Kumara Wilcoxon,Kuper Sotheby's Itl Rlty,Cathy Leon-Parker,Moreland Properties,1.0000,0.9332,2995000,7714246,901 W 9th St  #1101,DT
historical-transactions,nokonah,Nokonah,503,Closed,2019-05-15,,660000,,,563,,1173,2,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,nokonah,Nokonah,503,Closed,2019-05-15,2019-03-29,660000,690000,690000,562.66,588.24,1173,2,2,18,18,,,,,,,844,Monthly,2001,"Assigned, Reserved",Cash,Dana Dean,"Compass RE Texas, LLC",Linda Picazo,Picazo Properties,0.9565,0.9565,,8982866,901 W 9th St  #503,DT
historical-transactions,nokonah,Nokonah,504,Closed,2019-04-30,,450000,,,671,,671,1,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,nokonah,Nokonah,504,Closed,2019-04-30,2019-03-22,450000,475000,475000,670.64,707.9,671,1,1,19,19,,,,,,,483,Monthly,2001,"Assigned, Garage, Reserved",Cash,Linda Picazo,Picazo Properties,Linda Picazo,Picazo Properties,0.9474,0.9474,,1093154,901 W 9th St  #504,DT
historical-transactions,nokonah,Nokonah,706,Closed,2019-04-18,,820000,,,509,,1611,2,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,nokonah,Nokonah,706,Closed,2019-04-18,2018-09-20,820000,850000,875000,509,527.62,1611,2,3,182,182,,,,,,,1080,Monthly,2001,"Assigned, Garage, Underground",Cash,William Steakley,DEN Property Group,Non Member,Non Member,0.9647,0.9371,875000,2563965,901 W 9th St  #706,DT
mls-csv-import,nokonah,Nokonah,211,Withdrawn,,2019-04-11,,5700,5700,,3.19,1788,2,3,68,68,,,,,,,,,2001,"Assigned, Garage",,Linda Picazo,Picazo Properties,,,,,,4616209,901 W 9th St  #211,DT
mls-csv-import,nokonah,Nokonah,315,Withdrawn,,2019-03-15,,2295,2450,,2.97,774,1,1,181,181,,,,,,,,,2001,Assigned,,Steven Crossland,Keller Williams Realty,,,,,2395,1559717,901 W 9th St  #315,DT
mls-csv-import,nokonah,Nokonah,215,Expired,,2019-02-08,,2200,2200,,2.84,774,1,1,21,21,,,,,,,,,2001,"Assigned, Garage",,Luke Valerio,AustinVestors,,,,,,7013492,901 W 9th St  #215,DT
mls-csv-import,nokonah,Nokonah,702,Withdrawn,,2019-01-24,,2700,2700,,4.61,586,1,1,56,56,,,,,,,,,2001,"Garage, Reserved",,Linda Picazo,Picazo Properties,,,,,,8387532,901 W 9th St  #702,DT
historical-transactions,nokonah,Nokonah,204,Closed,2018-12-18,,395000,,,593,,666,0,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,nokonah,Nokonah,204,Closed,2018-12-18,2018-12-17,395000,395000,395000,593.09,593.09,666,0,1,0,0,,,,,,,446,Monthly,2001,"Garage, Reserved",Cash,David Starry,Real Vision Properties,Linda Picazo,Picazo Properties,1.0000,1.0000,,6007162,901 W 9th St  #204,DT
mls-csv-import,nokonah,Nokonah,104,Closed,2018-09-24,2018-08-18,3000,3300,3500,2.45,2.69,1226,2,2,37,37,,,,,,,,,2001,"Assigned, Garage, Gated",,Linda Picazo,Picazo Properties,Linda Picazo,Picazo Properties,0.9091,0.8571,3500,1311224,901 W 9th St  #104,DT
mls-csv-import,nokonah,Nokonah,1101,Expired,,2018-09-17,,2995000,3395000,,663.2,4516,3,3,106,211,,,,,,,2988,Monthly,2001,"Assigned, Reserved",,Kumara Wilcoxon,Kuper Sotheby's Itl Rlty,,,,,3395000,7983285,901 W 9th St  #1101,DT
mls-csv-import,nokonah,Nokonah,702,Closed,2018-09-15,2018-06-13,2700,2500,2650,4.61,4.27,586,1,1,87,87,,,,,,,,,2001,"Garage, Reserved",,Linda Picazo,Picazo Properties,Arcadio Casas,Team Price Real Estate,1.0800,1.0189,2650,1774460,901 W 9th St  #702,DT
mls-csv-import,nokonah,Nokonah,315,Closed,2018-09-12,2018-05-12,2450,2450,2495,3.17,3.17,774,1,1,120,120,,,,,,,,,2001,Assigned,,Steven Crossland,Keller Williams Realty,Andrew Hackemack,TOWERS.net,1.0000,0.9820,2475,6019499,901 W 9th St  #315,DT
mls-csv-import,nokonah,Nokonah,318,Closed,2018-08-31,2018-08-07,2700,2800,2800,2.93,3.04,920,1,1,14,14,,,,,,,,,2001,"Assigned, Garage, Gated, Reserved",,Linda Picazo,Picazo Properties,Kate Hamlin,Realty Austin,0.9643,0.9643,,9312157,901 W 9th St  #318,DT
mls-csv-import,nokonah,Nokonah,602,Closed,2018-07-16,2018-04-10,2800,2550,2800,3.74,3.4,749,1,1,97,97,602,,,,,,,,2001,"Assigned, Attached, Garage, Reserved",,Kumara Wilcoxon,Kuper Sotheby's Itl Rlty,Non Member,Non Member,1.0980,1.0000,2650,7540428,901 W 9th   #602,DT
mls-csv-import,nokonah,Nokonah,217,Closed,2018-06-20,2018-04-21,1650,1650,1650,3.11,3.11,530,1,1,51,51,,,,,,,,,2001,"Garage, Reserved",,Janet Dean,Kuper Sotheby's Itl Rlty,Non Member,Non Member,1.0000,1.0000,1650,2079234,901 W 9th St  #217,DT
mls-csv-import,nokonah,Nokonah,408,Withdrawn,,2018-05-11,,799000,1100000,,496.27,1610,2,3,218,218,,,,,,,1064,Monthly,2001,Reserved,,Anna Anami Hardeman,The Boutique Real Estate,,,,,895000,5479488,901 W 9th St  #408,DT
mls-csv-import,nokonah,Nokonah,706,Withdrawn,,2018-04-26,,895000,895000,,555.56,1611,2,3,56,56,,,,,,,1080,Monthly,2001,"Assigned, Garage, Underground",,William Steakley,DEN Property Group,,,,,895000,3530857,901 W 9th St  #706,DT
mls-csv-import,nokonah,Nokonah,11,Closed,2018-04-19,2018-03-09,330000,350000,350000,428.02,453.96,771,1,1,32,32,,,,,,,207,Monthly,2017,Assigned,Cash,Austin Stowell,KEEP Real Estate,Austin Stowell,KEEP Real Estate,0.9429,0.9429,,4297685,908  NUECES St  #11,DT
mls-csv-import,nokonah,Nokonah,1101,Withdrawn,,2018-03-30,,3795000,3795000,,840.35,4516,2,3,105,105,,,,,,,2988,Monthly,2001,"Assigned, Reserved",,Kumara Wilcoxon,Kuper Sotheby's Itl Rlty,,,,,,9485741,901 W 9th St  #1101,DT
historical-transactions,nokonah,Nokonah,317,Closed,2018-02-28,,315000,,,651,,484,1,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,nokonah,Nokonah,317,Closed,2018-02-28,2018-01-25,315000,315000,315000,650.83,650.83,484,1,1,0,47,,,,,,,324,Monthly,2001,Reserved,Cash,Michael Harrell,Keller Williams Realty,Linda Picazo,Picazo Properties,1.0000,1.0000,,7696724,901 W 9th St  #317,DT
historical-transactions,nokonah,Nokonah,405,Closed,2017-12-28,,1880000,,,621,,3025,3,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,nokonah,Nokonah,405,Closed,2017-12-28,2017-09-03,1880000,1950000,1950000,621.49,644.63,3025,3,4,71,71,,,,,,,2000,Monthly,2001,"Attached, Garage, Underground",Conventional,Linda Picazo,Picazo Properties,Steven Baker,JP and Associates Realtors,0.9641,0.9641,,6739540,901 W 9th St  #405,DT
mls-csv-import,nokonah,Nokonah,702,Closed,2017-11-30,2017-11-10,2300,2300,2300,3.92,3.92,586,1,1,12,12,,,,,,,,,2001,"Garage, Reserved",,Linda Picazo,Picazo Properties,Tory Wortham,AustinRealEstate.com,1.0000,1.0000,,5372121,901 W 9th St  #702,DT
mls-csv-import,nokonah,Nokonah,601,Closed,2017-10-30,2017-09-28,4200,4500,4500,2.07,2.22,2031,2,2,23,23,,,,,,,,,2001,"Assigned, Garage, Garage Door Opener, See Remarks",,Laura Olesen,Realty Austin,Gretchen Woellner,Coldwell Banker United REALTOR,0.9333,0.9333,,2542808,901 W 9th St  #601,DT
historical-transactions,nokonah,Nokonah,605,Closed,2017-10-19,,2095000,,,692,,3026,3,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,nokonah,Nokonah,605,Closed,2017-10-19,2017-07-31,2095000,2095000,2175000,692.33,692.33,3026,3,4,44,44,,,,,,,2000,Monthly,2001,"Assigned, Gated, Reserved, Underground",Conventional,Linda Picazo,Picazo Properties,Megan Gattis,Gottesman Residential R.E.,1.0000,0.9632,2175000,8861813,901 W 9th St  #605,DT
mls-csv-import,nokonah,Nokonah,317,Withdrawn,,2017-09-16,,319500,324500,,660.12,484,1,1,47,47,,,,,,,324,Monthly,2001,Reserved,,Michael Harrell,Keller Williams Realty,,,,,324500,3193281,901 W 9th St  #317,DT
mls-csv-import,nokonah,Nokonah,416,Withdrawn,,2017-06-22,,2500,2850,,2.67,935,2,1,97,97,,,,,,,,,2001,"Assigned, Garage",,Angele Moyseos,Realty Austin,,,,,2600,9808721,901 W 9th St  #416,DT
historical-transactions,nokonah,Nokonah,419,Closed,2017-06-16,,340000,,,465,,731,1,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,nokonah,Nokonah,419,Closed,2017-06-16,2017-06-02,340000,350000,350000,465.12,478.8,731,1,1,5,5,,,,,,,495,Monthly,2001,"Garage, Reserved, See Remarks",Cash,Bryan Cady,DEN Property Group,Linda Picazo,Picazo Properties,0.9714,0.9714,,6857480,901 W 9th St  #419,DT
mls-csv-import,nokonah,Nokonah,211,Withdrawn,,2017-04-13,,5300,5300,,2.96,1788,2,3,53,53,211,,,,,,,,2001,"Assigned, Garage",,Linda Picazo,Picazo Properties,,,,,,3906883,901 W 9th St  #211,DT
mls-csv-import,nokonah,Nokonah,702,Closed,2017-04-13,2016-11-14,2200,2200,2600,3.75,3.75,586,1,1,150,150,,,,,,,,,2001,"Garage, Reserved",,Linda Picazo,Picazo Properties,Linda Picazo,Picazo Properties,1.0000,0.8462,2500,4048603,901 W 9th St  #702,DT
mls-csv-import,nokonah,Nokonah,508,Expired,,2017-01-06,,750000,795000,,459,1634,2,3,119,245,,,,,,,1080,Monthly,2001,"Assigned, Garage",,Mark Moore,Gottesman Residential R.E.,,,,,775000,4683095,901 W 9th St  #508,DT
mls-csv-import,nokonah,Nokonah,504,Closed,2016-12-26,2016-10-01,1900,1900,2200,2.83,2.83,671,1,1,86,86,,,,,,,,,2001,"Garage, Reserved",,Linda Picazo,KW-Austin Portfolio RealEstate,Linda Picazo,KW-Austin Portfolio RealEstate,1.0000,0.8636,2200,5129242,901 W 9th St  #504,DT
mls-csv-import,nokonah,Nokonah,508,Withdrawn,,2016-11-09,,3500,4000,,2.14,1637,2,3,51,51,,,,,,,,,2001,"Assigned, Garage",,Linda Picazo,KW-Austin Portfolio RealEstate,,,,,4000,2240232,901 W 9th St  #508,DT
mls-csv-import,nokonah,Nokonah,503,Closed,2016-11-08,2016-10-04,2995,2995,3200,2.55,2.55,1173,2,2,35,35,,,,,,,,,2001,"Garage, Reserved",,Dana Dean,Gottesman Residential R.E.,Megan Colwart,DEN Property Group,1.0000,0.9359,3200,5448715,901 W 9th St  #503,DT
historical-transactions,nokonah,Nokonah,503,Closed,2016-10-03,,599000,,,511,,1173,2,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,nokonah,Nokonah,503,Closed,2016-10-03,2016-05-26,599000,625000,625000,510.66,532.82,1173,2,2,79,79,,,,,,,739,Monthly,2001,"Assigned, Attached, Garage",Conventional,Mark Moore,Gottesman Residential R.E.,Dana Dean,Gottesman Residential R.E.,0.9584,0.9584,,1646958,901 W 9th St  #503,DT
mls-csv-import,nokonah,Nokonah,601,Closed,2016-10-01,2016-06-01,4000,4000,7000,1.97,1.97,2031,2,2,105,105,,,,,,,,,2001,"Garage, Garage Door Opener, See Remarks",,Laura Olesen,Realty Austin,Linda Picazo,KW-Austin Portfolio RealEstate,1.0000,0.5714,5000,4423053,901 W 9th St  #601,DT
mls-csv-import,nokonah,Nokonah,1003,Withdrawn,,2016-09-09,,2095000,2095000,,838.67,2498,2,3,98,98,,,,,,,1574,Monthly,2001,"Garage, Gated",,Linda Picazo,KW-Austin Portfolio RealEstate,,,,,,5736820,901 W 9th St  #1003,DT
mls-csv-import,nokonah,Nokonah,317,Closed,2016-09-02,2016-04-14,1650,1650,2300,3.2,3.2,515,1,1,140,140,,,,,,,,,2001,"Assigned, Attached, Garage, See Remarks",,Michael Harrell,Keller Williams Realty,Kim Wolle,Realty Austin,1.0000,0.7174,1699,1624955,901 W 9th St  #317,DT
mls-csv-import,nokonah,Nokonah,217,Closed,2016-08-15,2016-07-05,1525,1500,1875,3.16,3.11,483,1,1,38,38,,,,,,,,,2001,"Garage, Reserved",,Janet Dean,Kuper Sotheby's Itl Rlty,Tucker Ramsey,Berkshire Hathaway TX Realty,1.0167,0.8133,1875,3986893,901 W 9th St  #217,DT
mls-csv-import,nokonah,Nokonah,508,Withdrawn,,2016-08-12,,850000,850000,,519.24,1637,2,3,126,126,,,,,,,1063,Monthly,2001,"Assigned, Garage",,Linda Picazo,KW-Austin Portfolio RealEstate,,,,,,2836038,901 W 9th St  #508,DT
mls-csv-import,nokonah,Nokonah,104,Closed,2016-06-05,2016-03-02,2800,2850,3750,2.28,2.32,1226,2,2,95,95,,,,,,,,,2001,"Assigned, Garage",,Roland Galang,Skout Real Estate,Roland Galang,Skout Real Estate,0.9825,0.7467,3000,1905008,901 W 9th St  #104,DT
historical-transactions,nokonah,Nokonah,415,Closed,2016-05-06,,299000,,,388,,771,1,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,nokonah,Nokonah,415,Closed,2016-05-06,2015-10-17,299000,299000,310000,387.81,387.81,771,1,1,50,50,,,,,,,493,Monthly,2001,"Assigned, Garage","Cash, Conventional",Linda Picazo,KW-Austin Portfolio RealEstate,Zane Collins,KW-Austin Portfolio RealEstate,1.0000,0.9645,310000,4234450,901 W 9th   #415,DT
mls-csv-import,nokonah,Nokonah,419,Closed,2016-03-01,2016-01-06,1995,1995,1995,2.73,2.73,731,1,1,42,42,,,,,,,,,2001,Attached,,Bryan Cady,DEN Property Group,Casey Legg,Urbanspace,1.0000,1.0000,,6132377,901 W 9th St  #419,DT
mls-csv-import,nokonah,Nokonah,702,Closed,2016-02-01,2015-12-30,2600,2600,2600,4.44,4.44,586,1,1,22,22,,,,,,,,,2001,"Garage, Reserved",,Linda Picazo,KW-Austin Portfolio RealEstate,Pat Tate,Tate Property,1.0000,1.0000,,1701023,901 W 9th St  #702,DT
historical-transactions,nokonah,Nokonah,806,Closed,2016-01-22,,874000,,,543,,1611,1,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,nokonah,Nokonah,806,Closed,2016-01-22,2015-05-21,874000,950000,1075000,542.52,589.7,1611,1,2,231,231,,,,,,,1015,Monthly,2001,"Assigned, Garage",Cash,Linda Picazo,KW-Austin Portfolio RealEstate,Linda Picazo,KW-Austin Portfolio RealEstate,0.9200,0.8130,1050000,8942235,901 W 9th St  #806,DT
historical-transactions,nokonah,Nokonah,104,Closed,2015-12-22,,585000,,,477,,1226,2,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,nokonah,Nokonah,104,Closed,2015-12-22,2015-10-10,585000,617500,617500,477.16,503.67,1226,2,2,30,30,,,,,,,785,Monthly,2001,"Assigned, Garage","Cash, Conventional",Linda Picazo,KW-Austin Portfolio RealEstate,Roland Galang,Skout Real Estate,0.9474,0.9474,,2967323,901 W 9th St  #104,DT
mls-csv-import,nokonah,Nokonah,314,Closed,2015-12-10,2015-10-01,2000,2000,2000,2.38,2.38,842,1,1,70,70,,,,,,,,,2001,"Attached, Garage, Gated, Parking Permit Required, Reserved",,Linda Picazo,KW-Austin Portfolio RealEstate,Shelley Dahlman,REATX,1.0000,1.0000,,7556017,901 W 9th St  #314,DT
mls-csv-import,nokonah,Nokonah,415,Withdrawn,,2015-10-15,,1900,2000,,2.46,771,1,1,54,54,,,,,,,,,2001,"Assigned, Garage",,Linda Picazo,KW-Austin Portfolio RealEstate,,,,,2000,2506582,901 W 9th   #415,DT
historical-transactions,nokonah,Nokonah,902,Closed,2015-07-29,,1900000,,,629,,3022,3,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,nokonah,Nokonah,902,Closed,2015-07-29,2015-04-30,1900000,1900000,1900000,628.72,628.72,3022,3,4,10,10,,,,,,,1904,Monthly,2001,Garage,See Remarks,Laura Gottesman,Gottesman Residential R.E.,Berry Cox,Keller Williams Realty,1.0000,1.0000,,4329434,901 W 9th St  #902,DT
mls-csv-import,nokonah,Nokonah,601,Closed,2015-07-01,2015-05-13,6000,6000,6000,2.95,2.95,2031,2,2,39,39,,,,,,,,Monthly,2001,"Garage, Garage Door Opener, See Remarks",,Laura Olesen,Realty Austin,Linda Picazo,KW-Austin Portfolio RealEstate,1.0000,1.0000,,8847343,901 W 9th St  #601,DT
mls-csv-import,nokonah,Nokonah,104,Withdrawn,,2015-05-12,,3800,3800,,3.1,1226,2,2,191,191,,,,,,,0,Monthly,2001,"Assigned, Garage",,Linda Picazo,KW-Austin Portfolio RealEstate,,,,,,9275976,901 W 9th St  #104,DT
mls-csv-import,nokonah,Nokonah,806,Withdrawn,,2015-04-19,,5500,5500,,3.41,1611,1,2,31,31,,,,,,,0,Monthly,2001,"Assigned, Garage",,Linda Picazo,KW-Austin Portfolio RealEstate,,,,,,6943667,901 W 9th St  #806,DT
historical-transactions,nokonah,Nokonah,204,Closed,2015-04-17,,358000,,,538,,666,0,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,nokonah,Nokonah,204,Closed,2015-04-17,2014-12-13,358000,365000,379000,537.54,548.05,666,0,1,90,90,,,,,,,420,Monthly,2001,"Garage, Reserved","Cash, Conventional",Linda Picazo,KW-Austin Portfolio RealEstate,David Starry,Real Vision Properties,0.9808,0.9446,375000,8511652,901 W 9th St  #204,DT
historical-transactions,nokonah,Nokonah,315,Closed,2015-02-19,,295000,,,381,,774,1,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,nokonah,Nokonah,315,Closed,2015-02-19,2015-01-17,295000,299000,299000,381.14,386.3,774,1,1,12,12,,,,,,,488,Monthly,2001,"Garage, Reserved",Cash,Linda Picazo,KW-Austin Portfolio RealEstate,Elizabeth Adams,Urbanspace,0.9866,0.9866,,4551215,901 W 9th St  #315,DT
historical-transactions,nokonah,Nokonah,314,Closed,2015-01-30,,319000,,,379,,842,1,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,nokonah,Nokonah,314,Closed,2015-01-30,2014-11-07,319000,325000,325000,378.86,385.99,842,1,1,68,68,,,,,,,530,Monthly,2001,"Attached, Garage, Gated, Parking Permit Required, Reserved",Cash,Linda Wisthuff,Kuper Sotheby's Itl Rlty,Linda Picazo,KW-Austin Portfolio RealEstate,0.9815,0.9815,,2021367,901 W 9th St  #314,DT
mls-csv-import,nokonah,Nokonah,315,Withdrawn,,2015-01-07,,2000,2000,,2.58,774,1,1,18,18,,,,,,,488,Monthly,2001,"Garage, Reserved",,Linda Picazo,KW-Austin Portfolio RealEstate,,,,,,6150573,901 W 9th St  #315,DT
historical-transactions,nokonah,Nokonah,216,Closed,2014-12-16,,350000,,,375,,933,2,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,nokonah,Nokonah,216,Closed,2014-12-16,2014-11-01,350000,359000,359000,375.13,384.78,933,2,1,23,23,,,,,,,549,Monthly,2001,Attached,Cash,Noa Levy,The Boutique Real Estate,Cathie Richard,RE/MAX Austin Skyline,0.9749,0.9749,,8349582,901 W 9th St  #216,DT
mls-csv-import,nokonah,Nokonah,1003,Expired,,2014-10-03,,2195000,2195000,,878.7,2498,2,3,89,89,,,,,,,1470,Monthly,2001,"Garage, Gated",,Russell Martin,KW-Austin Portfolio RealEstate,,,,,,4469985,901 W 9th St  #1003,DT
historical-transactions,nokonah,Nokonah,316,Closed,2014-08-21,,319500,,,342,,933,2,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,nokonah,Nokonah,316,Closed,2014-08-21,2014-05-12,319500,329000,369000,342.44,352.63,933,2,1,91,91,,,,,,,549,Monthly,2001,"Assigned, Attached, Garage",Cash,Elizabeth Boon,Betty Boon REALTORS,Non Member,Non Member,0.9711,0.8659,349000,2765286,901 W 9th St  #316,DT
historical-transactions,nokonah,Nokonah,1002,Closed,2014-07-14,,1799500,,,606,,2971,3,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,nokonah,Nokonah,1002,Closed,2014-07-14,2014-05-13,1799500,1800000,1800000,605.69,605.86,2971,3,4,4,4,,,,,,,1748,Monthly,2001,"Assigned, Garage, See Remarks","Cash, Conventional",Laura Gottesman,Gottesman Residential R.E.,Susan Griffith,"Amelia Bullock Realtors, Inc",0.9997,0.9997,,2347623,901 W 9th St  #1002,DT
historical-transactions,nokonah,Nokonah,107,Closed,2014-07-08,,1322000,,,502,,2633,3,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,nokonah,Nokonah,107,Closed,2014-07-08,2014-04-21,1322000,1475000,1475000,502.09,560.2,2633,3,3,16,16,,,,,,,1570,Monthly,2001,"Assigned, Garage",Conventional,Susan Griffith,"Amelia Bullock Realtors, Inc",Tracy Picone,"MaxAvenue, LLC",0.8963,0.8963,,5808241,901 W 9th St  #107,DT
historical-transactions,nokonah,Nokonah,318,Closed,2014-06-04,,377500,,,410,,920,1,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,nokonah,Nokonah,318,Closed,2014-06-04,2014-03-14,377500,375000,395000,410.33,407.61,920,1,1,65,65,,,,,,,543,Monthly,2001,"Garage, Gated, Reserved",Cash,Linda Picazo,KW-Austin Portfolio RealEstate,Donna Hellriegel,Greenlight Realty,1.0067,0.9557,395000,1879157,901 W 9th St  #318,DT
mls-csv-import,nokonah,Nokonah,104,Expired,,2014-05-02,,3800,4000,,3.1,1226,2,2,121,121,,,,,,,723,Monthly,2001,"Assigned, Garage",,Linda Picazo,KW-Austin Portfolio RealEstate,,,,,4000,5079049,901 W 9th St  #104,DT
mls-csv-import,nokonah,Nokonah,419,Closed,2014-01-30,2013-10-01,1700,1750,1950,2.33,2.39,731,1,1,97,97,,,,,,,495,Monthly,2001,Attached,,Bryan Cady,DEN Property Group,Non Member,Non Member,0.9714,0.8718,1950,1250106,901 W 9th St  #419,DT
mls-csv-import,nokonah,Nokonah,315,Withdrawn,,2013-12-19,,282900,298000,,365.5,774,1,1,176,176,,,,,,,455,Monthly,2001,"Garage, Reserved",,Jen Butel,Realty Austin,,,,,295000,3811897,901 W 9th St  #315,DT
historical-transactions,nokonah,Nokonah,507,Closed,2013-12-11,,939000,,,606,,1549,2,,,,,,,,,,,,,,,,,,,,,,,,DT
mls-csv-import,nokonah,Nokonah,507,Closed,2013-12-11,2013-11-06,939000,949000,949000,606.2,612.65,1549,2,2,5,5,,,,,,,912,Monthly,2001,"Attached, Garage, Gated, Reserved",Cash,Kumara Wilcoxon,van Heuven Properties,Anne Giles,Gottesman Residential R.E.,0.9895,0.9895,,2031983,901 W 9th St  #507,DT
mls-csv-import,nokonah,Nokonah,211,Closed,2013-09-25,2013-07-03,4650,4800,4800,2.6,2.68,1788,2,3,32,32,,,,,,,1055,Monthly,2001,"Assigned, Garage",,Linda Picazo,Realty Austin,Angela Ishee,Sky Realty,0.9688,0.9688,,6719078,901 W 9th St  #211,DT
